antecedents,consequents,support,confidence,lift
Organic Whole String Cheese,Organic Sour Cream,0.0101,0.17089678510998307,1.7705841805841596
Banana,Organic Unsweetened Almond Milk,0.01226,0.042944713643528525,1.7704293105755886
Organic Unsweetened Almond Milk,Banana,0.01226,0.5054280610141542,1.7704293105755884
Boneless Skinless Chicken Breasts,Organic Strawberries,0.01059,0.07247467834656447,1.7702657143762697
Organic Strawberries,Boneless Skinless Chicken Breasts,0.01059,0.2586712261846605,1.7702657143762695
Organic Whole String Cheese,Organic Blackberries,0.01269,0.1734633435093635,1.770154536118411
Organic Blackberries,Organic Whole String Cheese,0.01269,0.12949860534730254,1.7701545361184108
Organic Blueberries,Banana,0.022886666666666666,0.505224429727741,1.7697160245002312
Banana,Organic Blueberries,0.022886666666666666,0.08016813590986048,1.7697160245002312
Broccoli Crown,Organic Whole String Cheese,0.01047,0.08308205046817967,1.769711384582072
Organic Whole String Cheese,Broccoli Crown,0.01047,0.22301902868503268,1.7697113845820718
Organic Whole String Cheese,100% Whole Wheat Bread,0.020106666666666665,0.09704770332233931,1.7695442166596846
100% Whole Wheat Bread,Organic Whole String Cheese,0.020106666666666665,0.3666200692882757,1.7695442166596846
Organic Hass Avocado,Organic Grape Tomatoes,0.01731,0.13326319030999795,1.7695284863895624
Organic Grape Tomatoes,Organic Hass Avocado,0.01731,0.22984995352542822,1.7695284863895624
Broccoli Crown,Organic Grape Tomatoes,0.012053333333333333,0.3572063617504692,1.7694578865483435
Organic Grape Tomatoes,Broccoli Crown,0.012053333333333333,0.05970740728509626,1.7694578865483432
Organic Whole String Cheese,Organic Strawberries,0.01373,0.3874882408278457,1.7694065610574707
Organic Strawberries,Organic Whole String Cheese,0.01373,0.06269597248013638,1.7694065610574707
Unsalted Butter,Organic Strawberries,0.01405,0.08349510716691098,1.7692140238786056
Organic Strawberries,Unsalted Butter,0.01405,0.29771154117813253,1.7692140238786054
Organic Whole String Cheese,Total 0% Nonfat Greek Yogurt,0.01092,0.33493507821286167,1.7692101888202716
Total 0% Nonfat Greek Yogurt,Organic Whole String Cheese,0.01092,0.057682149522836915,1.7692101888202716
Organic Blueberries,Banana,0.017566666666666668,0.5050795476327392,1.7692085269405309
Banana,Organic Blueberries,0.017566666666666668,0.06153307256699166,1.7692085269405309
Organic Navel Orange,Organic Hass Avocado,0.010726666666666667,0.09429760300064467,1.7690751610401727
Organic Hass Avocado,Organic Navel Orange,0.010726666666666667,0.2012381964855231,1.7690751610401727
Boneless Skinless Chicken Breasts,Green Bell Pepper,0.01184,0.0810292909937038,1.7690697400561197
Green Bell Pepper,Boneless Skinless Chicken Breasts,0.01184,0.2584964704170002,1.7690697400561195
Organic Hass Avocado,Corn Tortillas,0.01094,0.056475203909557084,1.7689038601865865
Corn Tortillas,Organic Hass Avocado,0.01094,0.3426602631029443,1.7689038601865865
Organic Whole String Cheese,Natural Spring Water,0.01021,0.05238852686130638,1.768886669486991
Natural Spring Water,Organic Whole String Cheese,0.01021,0.3447383230163197,1.768886669486991
Green Bell Pepper,Organic Whole String Cheese,0.01579,0.34473473546321226,1.7688682613946958
Organic Whole String Cheese,Green Bell Pepper,0.01579,0.08102006259941505,1.7688682613946958
Banana,Organic Raspberries,0.01372,0.04805884756845117,1.7686033207231784
Organic Raspberries,Banana,0.01372,0.5049067713444553,1.7686033207231782
Organic Hass Avocado,Organic Roasted Turkey Breast,0.010596666666666667,0.14334671055598144,1.7685479999504208
Organic Roasted Turkey Breast,Organic Hass Avocado,0.010596666666666667,0.13073696331633491,1.7685479999504206
Organic Hass Avocado,Organic Blueberries,0.01149,0.2467430207587688,1.7685136235576893
Organic Blueberries,Organic Hass Avocado,0.01149,0.08235378440366972,1.768513623557689
Organic Garnet Sweet Potato (Yam),Organic Strawberries,0.01368,0.38727941870340665,1.7684530063475599
Organic Strawberries,Organic Garnet Sweet Potato (Yam),0.01368,0.0624676550275503,1.7684530063475599
Organic Blueberries,Banana,0.01324,0.5048296898830706,1.76833331735561
Banana,Organic Blueberries,0.01324,0.04637748846984646,1.76833331735561
Banana,Green Bell Pepper,0.01377,0.04823398914122249,1.7683241772414453
Green Bell Pepper,Banana,0.01377,0.5048270805328119,1.7683241772414453
Organic Navel Orange,Organic Hass Avocado,0.011736666666666666,0.10317646369337162,1.7681331605170505
Organic Hass Avocado,Organic Navel Orange,0.011736666666666666,0.2011310407860162,1.7681331605170505
Green Bell Pepper,Boneless Skinless Chicken Breasts,0.011963333333333333,0.08263492355866642,1.7679701232063847
Boneless Skinless Chicken Breasts,Green Bell Pepper,0.011963333333333333,0.2559549279703323,1.7679701232063845
Broccoli Crown,Organic Garnet Sweet Potato (Yam),0.011496666666666667,0.21403748293409458,1.7678820759403204
Organic Garnet Sweet Potato (Yam),Broccoli Crown,0.011496666666666667,0.09495883923900775,1.7678820759403204
Organic Red Bell Pepper,Organic Strawberries,0.01755,0.4142081661552986,1.7678287383390416
Organic Strawberries,Organic Red Bell Pepper,0.01755,0.07490290364342518,1.7678287383390414
Organic Navel Orange,Organic Blueberries,0.01198,0.11196610486307984,1.7676067704532943
Organic Blueberries,Organic Navel Orange,0.01198,0.18912803241593432,1.7676067704532943
Boneless Skinless Chicken Breasts,Organic Hass Avocado,0.016946666666666665,0.3126691266912669,1.7671245456449591
Organic Hass Avocado,Boneless Skinless Chicken Breasts,0.016946666666666665,0.09577815037395677,1.767124545644959
Organic Grape Tomatoes,Organic Strawberries,0.01481,0.3869871962372616,1.7671186165663866
Organic Strawberries,Organic Grape Tomatoes,0.01481,0.06762762945599561,1.7671186165663866
Boneless Skinless Chicken Breasts,Organic Grape Tomatoes,0.01057,0.35673304083698953,1.7671132434711019
Organic Grape Tomatoes,Boneless Skinless Chicken Breasts,0.01057,0.05235956540404874,1.7671132434711017
Organic Navel Orange,Organic Strawberries,0.014026666666666666,0.13109442661765164,1.7670887843860303
Organic Strawberries,Organic Navel Orange,0.014026666666666666,0.18907260963335729,1.7670887843860301
Organic Blackberries,Banana,0.01673,0.5044728113378228,1.767083231961549
Banana,Organic Blackberries,0.01673,0.05860237024928484,1.7670832319615488
Organic Strawberries,Banana,0.01904,0.504459948776826,1.7670381765782919
Banana,Organic Strawberries,0.01904,0.06669391091131999,1.7670381765782919
Green Bell Pepper,Organic Strawberries,0.0107,0.41397988135156044,1.7668544252531353
Organic Strawberries,Green Bell Pepper,0.0107,0.045667297378042704,1.7668544252531353
Broccoli Crown,Organic Whole String Cheese,0.01753,0.13273934223478634,1.7666386881875649
Organic Whole String Cheese,Broccoli Crown,0.01753,0.2333081939576771,1.7666386881875646
Organic Strawberries,Organic Whole String Cheese,0.021986666666666668,0.3660174241163088,1.7666354635168955
Organic Whole String Cheese,Organic Strawberries,0.021986666666666668,0.1061217922934599,1.7666354635168953
Organic Navel Orange,Organic Grape Tomatoes,0.015133333333333334,0.133036394537889,1.7665169902787015
Organic Grape Tomatoes,Organic Navel Orange,0.015133333333333334,0.20094719603416988,1.7665169902787015
Organic Red Bell Pepper,Organic Baby Spinach,0.012303333333333333,0.10245378337867096,1.7664445410115683
Organic Baby Spinach,Organic Red Bell Pepper,0.012303333333333333,0.21212643678160917,1.7664445410115681
Organic Hass Avocado,Broccoli Crown,0.010476666666666667,0.05408335340881716,1.7662754215812266
Broccoli Crown,Organic Hass Avocado,0.010476666666666667,0.34215109949923794,1.7662754215812264
Organic Baby Spinach,Organic Hass Avocado,0.012393333333333333,0.4753260035796471,1.7660701370260472
Organic Hass Avocado,Organic Baby Spinach,0.012393333333333333,0.0460473353727258,1.7660701370260472
Organic Sour Cream,Chocolate Chip Cookies,0.01955,0.20254869457107338,1.766053662665214
Chocolate Chip Cookies,Organic Sour Cream,0.01955,0.17045949952044642,1.7660536626652137
Green Bell Pepper,Organic Strawberries,0.012053333333333333,0.3867379679144385,1.7659805530508013
Organic Strawberries,Green Bell Pepper,0.012053333333333333,0.05503972723674997,1.7659805530508013
Organic Strawberries,Organic Hass Avocado,0.013283333333333333,0.3420894497381749,1.765957169037624
Organic Hass Avocado,Organic Strawberries,0.013283333333333333,0.06857211687373094,1.7659571690376237
Boneless Skinless Chicken Breasts,Broccoli Crown,0.01059,0.23320854437348604,1.7658841291311191
Broccoli Crown,Boneless Skinless Chicken Breasts,0.01059,0.08018879830384412,1.7658841291311191
Organic Hass Avocado,Organic Whole String Cheese,0.01397,0.3658344972067039,1.7657525406163812
Organic Whole String Cheese,Organic Hass Avocado,0.01397,0.06742820368433754,1.765752540616381
Boneless Skinless Chicken Breasts,Organic Hass Avocado,0.015986666666666666,0.34203394665525605,1.7656706472894108
Organic Hass Avocado,Boneless Skinless Chicken Breasts,0.015986666666666666,0.08252744605430705,1.7656706472894106
Large Lemon,Organic Garnet Sweet Potato (Yam),0.010176666666666667,0.21376557905055316,1.7656362356533672
Organic Garnet Sweet Potato (Yam),Large Lemon,0.010176666666666667,0.08405605572533796,1.765636235653367
White Corn,Sharp Cheddar Cheese,0.012666666666666666,0.20486279583805056,1.7656019636132947
Sharp Cheddar Cheese,White Corn,0.012666666666666666,0.10916716941021,1.7656019636132945
Organic Whole String Cheese,Organic Baby Spinach,0.01096,0.05290000804440512,1.765491424332132
Organic Baby Spinach,Organic Whole String Cheese,0.01096,0.3657803982645455,1.7654914243321318
Large Grapefruit,Banana,0.01318,0.5040152963671128,1.7654806341308176
Banana,Large Grapefruit,0.01318,0.04616731858252088,1.7654806341308176
Banana,Organic Navel Orange,0.014956666666666667,0.05239068246832857,1.7653829878129361
Organic Navel Orange,Banana,0.014956666666666667,0.5039874199707963,1.7653829878129361
Green Bell Pepper,Banana,0.022553333333333335,0.5039851024208567,1.765374869826108
Banana,Green Bell Pepper,0.022553333333333335,0.07900052542471833,1.765374869826108
Green Bell Pepper,Organic Garlic,0.021773333333333332,0.1503960213667342,1.7653496521644987
Organic Garlic,Green Bell Pepper,0.021773333333333332,0.255575553642695,1.7653496521644987
Sharp Cheddar Cheese,Total 0% Nonfat Greek Yogurt,0.01619,0.1395328794277342,1.7651962481369765
Total 0% Nonfat Greek Yogurt,Sharp Cheddar Cheese,0.01619,0.20481572067133338,1.7651962481369765
Banana,Organic Garnet Sweet Potato (Yam),0.014493333333333334,0.05076770389398097,1.7650146214154934
Organic Garnet Sweet Potato (Yam),Banana,0.014493333333333334,0.5038822575037664,1.7650146214154934
Organic Hass Avocado,Organic Garnet Sweet Potato (Yam),0.01053,0.06697053211787152,1.765014463266402
Organic Garnet Sweet Potato (Yam),Organic Hass Avocado,0.01053,0.2775191074409206,1.765014463266402
Organic Raspberries,Total 0% Nonfat Greek Yogurt,0.03573666666666667,0.3341124407878335,1.7648648138245244
Total 0% Nonfat Greek Yogurt,Organic Raspberries,0.03573666666666667,0.18876994048667112,1.7648648138245242
100% Whole Wheat Bread,Organic Raspberries,0.010693333333333332,0.07779987389047872,1.7647030218617583
Organic Raspberries,100% Whole Wheat Bread,0.010693333333333332,0.24255254801149248,1.7647030218617583
Total 0% Nonfat Greek Yogurt,Unsalted Butter,0.010873333333333334,0.29695038689121533,1.764690702970655
Unsalted Butter,Total 0% Nonfat Greek Yogurt,0.010873333333333334,0.06461709124044214,1.7646907029706547
Banana,Organic Strawberries,0.014516666666666667,0.050849436627940926,1.7645842670193497
Organic Strawberries,Banana,0.014516666666666667,0.5037593984962406,1.7645842670193497
Organic Whole String Cheese,Organic Hass Avocado,0.01297,0.2194585448392555,1.764419881325418
Organic Hass Avocado,Organic Whole String Cheese,0.01297,0.1042772149863322,1.764419881325418
Organic Strawberries,Boneless Skinless Chicken Breasts,0.011766666666666667,0.05021980054345507,1.7643682120900013
Boneless Skinless Chicken Breasts,Organic Strawberries,0.011766666666666667,0.4133973533200609,1.764368212090001
Banana,Organic Blueberries,0.01955,0.0684803549535875,1.7640482986498582
Organic Blueberries,Banana,0.01955,0.503606388459557,1.7640482986498582
Broccoli Crown,Organic Whole String Cheese,0.013766666666666667,0.1042429137535021,1.7638394882149255
Organic Whole String Cheese,Broccoli Crown,0.013766666666666667,0.2329385222786238,1.7638394882149255
Organic Red Bell Pepper,Organic Blueberries,0.010426666666666667,0.246086067185902,1.763804954027394
Organic Blueberries,Organic Red Bell Pepper,0.010426666666666667,0.07473241590214068,1.763804954027394
Organic Garnet Sweet Potato (Yam),Organic Hass Avocado,0.010076666666666666,0.21937590711175617,1.7637554840951613
Organic Hass Avocado,Organic Garnet Sweet Potato (Yam),0.010076666666666666,0.08101516856943773,1.763755484095161
Organic Hass Avocado,Large Lemon,0.0153,0.23212298978456555,1.7637184848002854
Large Lemon,Organic Hass Avocado,0.0153,0.11625256439480282,1.7637184848002854
Organic Garlic,Organic Strawberries,0.011706666666666667,0.38618869584341325,1.7634723850501381
Organic Strawberries,Organic Garlic,0.011706666666666667,0.05345672623215319,1.7634723850501381
Organic Strawberries,100% Whole Wheat Bread,0.023616666666666668,0.24234650247990425,1.763203927437825
100% Whole Wheat Bread,Organic Strawberries,0.023616666666666668,0.17182422272881603,1.763203927437825
Banana,Organic Blueberries,0.01069,0.03744526825850896,1.762959899176505
Organic Blueberries,Banana,0.01069,0.5032956685499058,1.7629598991765048
Organic Hass Avocado,Green Bell Pepper,0.012006666666666667,0.09653213271158279,1.7629293123196466
Green Bell Pepper,Organic Hass Avocado,0.012006666666666667,0.21927314786631766,1.7629293123196466
Organic Hass Avocado,Organic Cheese Frozen Pizza,0.01186,0.09130568671730652,1.762658044735647
Organic Cheese Frozen Pizza,Organic Hass Avocado,0.01186,0.22895752895752897,1.762658044735647
Unsalted Butter,Boneless Skinless Chicken Breasts,0.011983333333333334,0.2743018464825271,1.762563269892866
Boneless Skinless Chicken Breasts,Unsalted Butter,0.011983333333333334,0.07700051405071967,1.762563269892866
Boneless Skinless Chicken Breasts,Organic Beef Hot Dogs,0.013373333333333333,0.09152294917419472,1.7625423515379648
Organic Beef Hot Dogs,Boneless Skinless Chicken Breasts,0.013373333333333333,0.2575426884067274,1.7625423515379646
Organic Hass Avocado,Organic Strawberries,0.01377,0.4129348260695722,1.7623941588663081
Organic Strawberries,Organic Hass Avocado,0.01377,0.05876997055099514,1.762394158866308
Organic Hass Avocado,Organic Whole String Cheese,0.01542,0.0871498276219363,1.7623827628298543
Organic Whole String Cheese,Organic Hass Avocado,0.01542,0.31183013144590493,1.762382762829854
Unsalted Butter,Organic Baby Spinach,0.014623333333333334,0.24345172031076584,1.7623550044213538
Organic Baby Spinach,Unsalted Butter,0.014623333333333334,0.1058587905989093,1.7623550044213536
Organic Roasted Turkey Breast,Total 0% Nonfat Greek Yogurt,0.010366666666666666,0.33361939497961807,1.7622604235286372
Total 0% Nonfat Greek Yogurt,Organic Roasted Turkey Breast,0.010366666666666666,0.054759305560446524,1.7622604235286372
Organic Hass Avocado,Organic Garnet Sweet Potato (Yam),0.01245,0.2133554209985148,1.762248459556577
Organic Garnet Sweet Potato (Yam),Organic Hass Avocado,0.01245,0.10283307177665812,1.762248459556577
Organic Italian Parsley Bunch,Organic Hass Avocado,0.01146,0.21916236374067696,1.7620386214879962
Organic Hass Avocado,Organic Italian Parsley Bunch,0.01146,0.09213699951760733,1.7620386214879962
Organic Garnet Sweet Potato (Yam),Organic Strawberries,0.018963333333333332,0.41284470246734395,1.762009513880912
Organic Strawberries,Organic Garnet Sweet Potato (Yam),0.018963333333333332,0.08093497033759656,1.762009513880912
Organic Hass Avocado,Organic Whole String Cheese,0.011046666666666666,0.06243288558994744,1.7619817193776324
Organic Whole String Cheese,Organic Hass Avocado,0.011046666666666666,0.31175917215428034,1.7619817193776324
Original Hot Sauce,Boneless Skinless Chicken Breasts,0.016033333333333333,0.27418343498831443,1.7618024009701494
Boneless Skinless Chicken Breasts,Original Hot Sauce,0.016033333333333333,0.10302433173406443,1.7618024009701492
Organic Hass Avocado,Organic Whole String Cheese,0.0111,0.3650115093719172,1.7617802720871234
Organic Whole String Cheese,Organic Hass Avocado,0.0111,0.05357573807416942,1.7617802720871232
100% Whole Wheat Bread,Organic Navel Orange,0.010726666666666667,0.07804239220061115,1.7616792821808387
Organic Navel Orange,100% Whole Wheat Bread,0.010726666666666667,0.24213694507148234,1.7616792821808387
Organic Hass Avocado,Organic Garnet Sweet Potato (Yam),0.014316666666666667,0.08091407471600008,1.7615546019448494
Organic Garnet Sweet Potato (Yam),Organic Hass Avocado,0.014316666666666667,0.31168359941944845,1.7615546019448491
Large Lemon,Organic Navel Orange,0.010576666666666667,0.08036370083327,1.7614605282370863
Organic Navel Orange,Large Lemon,0.010576666666666667,0.23182582012128294,1.7614605282370863
Organic Blueberries,Organic Hass Avocado,0.01003,0.47408224357964396,1.761448956242562
Organic Hass Avocado,Organic Blueberries,0.01003,0.0372663884175718,1.761448956242562
Organic Hass Avocado,Boneless Skinless Chicken Breasts,0.022156666666666668,0.08232292582638744,1.761294947077181
Boneless Skinless Chicken Breasts,Organic Hass Avocado,0.022156666666666668,0.4740407930395094,1.7612949470771808
Organic Hass Avocado,Organic Grape Tomatoes,0.01097,0.08819745939861715,1.7612486067752875
Organic Grape Tomatoes,Organic Hass Avocado,0.01097,0.21906410171071025,1.7612486067752873
Organic Garnet Sweet Potato (Yam),Organic Italian Parsley Bunch,0.01059,0.09209496477954605,1.7612347443018943
Organic Italian Parsley Bunch,Organic Garnet Sweet Potato (Yam),0.01059,0.20252438324727481,1.7612347443018943
Organic Strawberries,Banana,0.0302,0.5027467954053605,1.7610372890607526
Banana,Organic Strawberries,0.0302,0.10578550995387939,1.7610372890607524
Sharp Cheddar Cheese,Organic Blueberries,0.012366666666666666,0.10658163118733661,1.7606128162656782
Organic Blueberries,Sharp Cheddar Cheese,0.012366666666666666,0.20428390507130664,1.7606128162656782
Organic Strawberries,Organic Whole String Cheese,0.014933333333333333,0.36476143950496664,1.7605732740968545
Organic Whole String Cheese,Organic Strawberries,0.014933333333333333,0.07207786984152521,1.7605732740968543
Organic Whole String Cheese,Green Bell Pepper,0.011423333333333334,0.2433257597273502,1.7605085837884686
Green Bell Pepper,Organic Whole String Cheese,0.011423333333333334,0.08265000964692264,1.7605085837884686
Organic Raspberries,Broccoli Crown,0.010246666666666666,0.23242098896113714,1.7599206615094056
Broccoli Crown,Organic Raspberries,0.010246666666666666,0.07758903556374466,1.7599206615094054
Organic Baby Spinach,Total 0% Nonfat Greek Yogurt,0.019323333333333335,0.3331609195402299,1.7598386424986614
Total 0% Nonfat Greek Yogurt,Organic Baby Spinach,0.019323333333333335,0.10207064126492235,1.7598386424986612
Corn Tortillas,Organic Hass Avocado,0.010256666666666667,0.47360320147760504,1.7596690789700842
Organic Hass Avocado,Corn Tortillas,0.010256666666666667,0.03810856668689546,1.7596690789700842
Green Bell Pepper,Organic Navel Orange,0.01073,0.20016167143390126,1.75961148186633
Organic Navel Orange,Green Bell Pepper,0.01073,0.09432690617124773,1.75961148186633
Large Lemon,Organic Baby Spinach,0.010293333333333333,0.07821087556669959,1.7593928216864037
Organic Baby Spinach,Large Lemon,0.010293333333333333,0.2315536892621476,1.7593928216864037
Organic Blackberries,Organic Hass Avocado,0.01,0.3113001971567916,1.7593877121199202
Organic Hass Avocado,Organic Blackberries,0.01,0.05651739793899889,1.75938771211992
Organic Whole String Cheese,Organic Sour Cream,0.010633333333333333,0.15652600588812562,1.7593781103948178
Organic Sour Cream,Organic Whole String Cheese,0.010633333333333333,0.11952041963282128,1.7593781103948178
Organic Navel Orange,Organic Whole String Cheese,0.015036666666666667,0.1321866025904003,1.7592822313615228
Organic Whole String Cheese,Organic Navel Orange,0.015036666666666667,0.20012421809147773,1.7592822313615226
Organic Whole String Cheese,Organic Strawberries,0.01242,0.0637282569654677,1.7591532103091934
Organic Strawberries,Organic Whole String Cheese,0.01242,0.3428413691571587,1.7591532103091931
Total 0% Nonfat Greek Yogurt,Organic Hass Avocado,0.013853333333333334,0.4734563681932103,1.7591235210230372
Organic Hass Avocado,Total 0% Nonfat Greek Yogurt,0.013853333333333334,0.051471954225134064,1.759123521023037
Green Bell Pepper,Organic Whole String Cheese,0.013116666666666667,0.3644193369142434,1.7589220669981984
Organic Whole String Cheese,Green Bell Pepper,0.013116666666666667,0.06330946826482182,1.7589220669981984
Unsalted Butter,Organic Whole String Cheese,0.010243333333333333,0.06087318252050236,1.7588322022681988
Organic Whole String Cheese,Unsalted Butter,0.010243333333333333,0.29596455744967737,1.7588322022681988
Organic Whole String Cheese,Boneless Skinless Chicken Breasts,0.016683333333333335,0.08052449521357896,1.7586887422884163
Boneless Skinless Chicken Breasts,Organic Whole String Cheese,0.016683333333333335,0.3643709959231217,1.7586887422884163
Organic Hass Avocado,Honey Nut Cheerios,0.013853333333333334,0.18108143436015858,1.7584705372753562
Honey Nut Cheerios,Organic Hass Avocado,0.013853333333333334,0.13452885767002234,1.7584705372753562
Organic Whole String Cheese,Organic Grape Tomatoes,0.01192,0.3549731983323407,1.7583956854083784
Organic Grape Tomatoes,Organic Whole String Cheese,0.01192,0.059046927116013344,1.7583956854083784
Organic Baby Spinach,Organic Hass Avocado,0.0115,0.19348325949189613,1.7582993410750285
Organic Hass Avocado,Organic Baby Spinach,0.0115,0.10450745183569611,1.7582993410750285
Organic Whole String Cheese,Banana,0.03308,0.5017950144106791,1.7577033606539054
Banana,Organic Whole String Cheese,0.03308,0.11587366454550763,1.7577033606539054
Organic Whole String Cheese,Boneless Skinless Chicken Breasts,0.010783333333333334,0.052047301102083506,1.7575630718848552
Boneless Skinless Chicken Breasts,Organic Whole String Cheese,0.010783333333333334,0.3641377757766772,1.7575630718848552
Organic Hass Avocado,Organic Unsweetened Almond Milk,0.01187,0.044102894368552074,1.7575542389167937
Organic Unsweetened Almond Milk,Organic Hass Avocado,0.01187,0.4730340063761956,1.7575542389167935
Organic Blackberries,Total 0% Nonfat Greek Yogurt,0.013613333333333333,0.1389210150350364,1.7574557017167463
Total 0% Nonfat Greek Yogurt,Organic Blackberries,0.013613333333333333,0.17221894239689634,1.757455701716746
Sharp Cheddar Cheese,Unsalted Butter,0.013466666666666667,0.29571073049333924,1.757323781704405
Unsalted Butter,Sharp Cheddar Cheese,0.013466666666666667,0.08002852501881859,1.7573237817044047
Total 0% Nonfat Greek Yogurt,Unsalted Butter,0.01998,0.10553931753354229,1.7570363629335564
Unsalted Butter,Total 0% Nonfat Greek Yogurt,0.01998,0.332630410654828,1.7570363629335564
Organic Strawberries,Organic Hass Avocado,0.01693,0.2282081236520489,1.7568886546811402
Organic Hass Avocado,Organic Strawberries,0.01693,0.1303377129952782,1.7568886546811402
Green Bell Pepper,Organic Red Bell Pepper,0.030543333333333332,0.21097347577822803,1.756843466759241
Organic Red Bell Pepper,Green Bell Pepper,0.030543333333333332,0.2543440848276245,1.7568434667592407
Organic Hass Avocado,Boneless Skinless Chicken Breasts,0.01218,0.27338021846476135,1.756641225570348
Boneless Skinless Chicken Breasts,Organic Hass Avocado,0.01218,0.0782642220699109,1.756641225570348
Organic Whole String Cheese,Organic Hass Avocado,0.010996666666666667,0.31078662270372115,1.7564851229463716
Organic Hass Avocado,Organic Whole String Cheese,0.010996666666666667,0.062150298600252445,1.7564851229463714
Organic Navel Orange,Organic Baby Spinach,0.01055,0.2312413238839775,1.7564410868238112
Organic Baby Spinach,Organic Navel Orange,0.01055,0.08013469718452501,1.7564410868238112
Organic Blueberries,Large Lemon,0.011663333333333333,0.08359613914373087,1.7559754756420154
Large Lemon,Organic Blueberries,0.011663333333333333,0.244993698361574,1.7559754756420154
Organic Strawberries,Organic Whole String Cheese,0.012536666666666666,0.05350613876598711,1.7558347877703053
Organic Whole String Cheese,Organic Strawberries,0.012536666666666666,0.41139794355720843,1.7558347877703053
Banana,Organic Blueberries,0.011953333333333333,0.04187051199719774,1.7558224209056923
Organic Blueberries,Banana,0.011953333333333333,0.50125803746156,1.755822420905692
Organic Whole String Cheese,Organic Navel Orange,0.01418,0.068441798728984,1.7558183357871728
Organic Navel Orange,Organic Whole String Cheese,0.01418,0.3637762955361724,1.7558183357871728
Organic Whole String Cheese,Organic Strawberries,0.01373,0.06626980934759874,1.7558017137048154
Organic Strawberries,Organic Whole String Cheese,0.01373,0.36377285171774265,1.7558017137048154
Organic Hass Avocado,Organic Navel Orange,0.010726666666666667,0.03985484809828716,1.7557201805412845
Organic Navel Orange,Organic Hass Avocado,0.010726666666666667,0.4725403817914831,1.7557201805412843
Organic Hass Avocado,Total 0% Nonfat Greek Yogurt,0.017716666666666665,0.33237446063410664,1.755684371416558
Total 0% Nonfat Greek Yogurt,Organic Hass Avocado,0.017716666666666665,0.0935838292777406,1.755684371416558
Broccoli Crown,Green Bell Pepper,0.01062,0.0804159620384159,1.755679252712668
Green Bell Pepper,Broccoli Crown,0.01062,0.23186085437741064,1.755679252712668
Green Bell Pepper,Large Lemon,0.0121,0.08357892797937004,1.7556139471930412
Large Lemon,Green Bell Pepper,0.0121,0.2541660831816272,1.755613947193041
Broccoli Crown,Banana,0.01,0.5011693952555965,1.7555119221983648
Banana,Broccoli Crown,0.01,0.0350283145542647,1.7555119221983646
Organic Garnet Sweet Potato (Yam),100% Whole Wheat Bread,0.01107,0.09626924080354814,1.755349920443958
100% Whole Wheat Bread,Organic Garnet Sweet Potato (Yam),0.01107,0.2018476873518507,1.755349920443958
Organic Blueberries,Organic Red Bell Pepper,0.010576666666666667,0.07580753058103976,1.7549393606228818
Organic Red Bell Pepper,Organic Blueberries,0.010576666666666667,0.24484913959410448,1.7549393606228818
Organic Navel Orange,Organic Strawberries,0.019453333333333333,0.1710133036394538,1.7548825411950109
Organic Strawberries,Organic Navel Orange,0.019453333333333333,0.1996237386694031,1.7548825411950106
Boneless Skinless Chicken Breasts,Organic Whole String Cheese,0.011933333333333334,0.0766792323509253,1.7548073617573874
Organic Whole String Cheese,Boneless Skinless Chicken Breasts,0.011933333333333334,0.27309482035242966,1.7548073617573874
100% Whole Wheat Bread,Organic Blueberries,0.013426666666666667,0.24481857412022123,1.7547202846919525
Organic Blueberries,100% Whole Wheat Bread,0.013426666666666667,0.09623470948012232,1.7547202846919525
Organic Whole String Cheese,Organic Garnet Sweet Potato (Yam),0.01516,0.20176567144314803,1.7546366766079489
Organic Garnet Sweet Potato (Yam),Organic Whole String Cheese,0.01516,0.13183755109139925,1.7546366766079486
Organic Grape Tomatoes,Organic Roasted Turkey Breast,0.01071,0.14221218961625282,1.754550784869051
Organic Roasted Turkey Breast,Organic Grape Tomatoes,0.01071,0.13213521960848823,1.754550784869051
Organic Grape Tomatoes,Organic Blueberries,0.010586666666666666,0.05244212542518411,1.7545040289456042
Organic Blueberries,Organic Grape Tomatoes,0.010586666666666666,0.35418757667001227,1.7545040289456042
Organic Strawberries,Banana,0.016923333333333332,0.5008385123803887,1.754352895255025
Banana,Organic Strawberries,0.016923333333333332,0.05927958433066729,1.7543528952550247
Organic Whole String Cheese,Organic Garnet Sweet Potato (Yam),0.010416666666666666,0.05027753197651034,1.7542753655446732
Organic Garnet Sweet Potato (Yam),Organic Whole String Cheese,0.010416666666666666,0.3634566178180972,1.754275365544673
Organic Vegetable Broth,Organic Garnet Sweet Potato (Yam),0.0127,0.2123864206477507,1.7542448223982052
Organic Garnet Sweet Potato (Yam),Organic Vegetable Broth,0.0127,0.10489799289667134,1.7542448223982052
Green Bell Pepper,Organic Hass Avocado,0.01057,0.19303585560357947,1.7542335114829104
Organic Hass Avocado,Green Bell Pepper,0.01057,0.0960559796437659,1.7542335114829104
Organic Whole String Cheese,Broccoli Crown,0.013643333333333334,0.0700053021362478,1.754225746815431
Broccoli Crown,Organic Whole String Cheese,0.013643333333333334,0.34188105579685935,1.754225746815431
Total 0% Nonfat Greek Yogurt,Green Bell Pepper,0.013116666666666667,0.0692854879036518,1.7542110195877745
Green Bell Pepper,Total 0% Nonfat Greek Yogurt,0.013116666666666667,0.33209553548822685,1.7542110195877743
